time,O_x,O_y,O_z,L_x,L_y,L_z,A_x,A_y,A_z,G_x,G_y,G_z,M_x,M_y,M_z,Q_w,Q_x,Q_y,Q_z,T,D1,D2
1749725659.9034483,2.38,1.25,-76.75,-0.10,-0.04,0.08,0.08,9.46,2.33,-0.00,-0.00,0.01,-5.69,-20.87,-15.06,0.7836,0.6204,-0.0272,-0.0165,32,73,77
1749725660.0404875,2.44,1.31,-76.75,-0.03,-0.10,0.05,0.19,9.43,2.30,-0.01,-0.01,0.01,-6.06,-20.50,-15.56,0.7837,0.6202,-0.0283,-0.0168,32,73,76
1749725660.1712666,2.50,1.37,-76.69,-0.03,-0.11,0.12,0.20,9.42,2.37,-0.01,-0.02,0.00,-6.75,-19.75,-14.75,0.7839,0.6199,-0.0290,-0.0172,32,73,76
1749725660.3000233,2.63,1.50,-76.75,0.00,-0.10,0.07,0.26,9.43,2.31,0.01,-0.02,-0.00,-6.19,-20.06,-15.56,0.7834,0.6205,-0.0312,-0.0181,32,73,77
1749725660.4291487,2.69,1.50,-76.75,-0.04,-0.11,0.08,0.27,9.37,2.36,-0.01,-0.02,-0.01,-6.88,-19.75,-16.00,0.7834,0.6204,-0.0320,-0.0188,32,73,77
1749725660.5677783,2.69,1.50,-76.81,0.09,-0.17,0.12,0.35,9.36,2.36,0.01,0.03,0.00,-5.69,-20.50,-15.56,0.7833,0.6205,-0.0317,-0.0186,32,73,76
1749725660.6991138,2.56,1.44,-76.81,-0.23,-0.02,0.00,0.01,9.52,2.23,-0.02,-0.01,-0.01,-6.50,-20.87,-14.75,0.7833,0.6207,-0.0305,-0.0178,32,73,77
1749725660.83664,2.88,1.56,-76.50,-0.08,0.00,-0.08,0.18,9.53,2.20,-0.13,-0.05,0.05,-5.69,-20.87,-16.00,0.7852,0.6180,-0.0336,-0.0201,32,74,79
1749725660.9706745,2.38,2.00,-75.56,0.25,-0.03,-0.21,0.59,9.44,2.24,-0.23,0.14,0.04,-6.75,-20.87,-14.75,0.7905,0.6112,-0.0347,-0.0160,32,75,83
1749725661.0965917,0.50,2.25,-73.37,0.17,-0.08,-0.15,0.56,9.31,2.64,-0.36,0.28,0.12,-7.19,-18.56,-17.56,0.8017,0.5971,-0.0274,-0.0038,32,75,88
1749725661.2332952,357.81,2.56,-71.25,0.56,0.21,-0.34,1.00,9.49,2.79,-0.31,0.44,0.21,-6.69,-19.00,-15.69,0.8134,0.5812,-0.0156,0.0172,32,71,93
1749725661.3648386,354.00,2.31,-68.19,-0.20,0.03,-0.33,0.78,9.47,3.54,-0.40,0.60,0.24,-4.88,-18.25,-16.69,0.8277,0.5593,0.0060,0.0458,32,65,93
1749725661.4928994,350.13,2.06,-65.62,0.14,-0.70,0.46,0.50,8.21,4.52,-0.29,0.52,0.17,-2.06,-17.75,-16.87,0.8376,0.5405,0.0262,0.0740,32,27,90
1749725661.6231947,347.19,0.44,-63.63,-0.63,-0.29,0.54,-0.56,8.48,4.91,-0.18,0.43,0.03,0.00,-17.37,-17.56,0.8447,0.5236,0.0554,0.0959,32,13,2
1749725661.7451308,345.94,-0.56,-62.19,-0.41,-0.34,0.42,-0.52,8.33,5.00,-0.10,0.20,-0.02,1.37,-17.00,-16.69,0.8499,0.5119,0.0693,0.1047,32,12,4
1749725661.8662667,346.06,-1.44,-61.13,-0.45,-0.19,0.37,-0.77,8.39,5.06,-0.06,-0.03,-0.06,2.75,-16.25,-17.00,0.8550,0.5023,0.0767,0.1036,32,13,5
1749725661.9830601,347.31,-1.81,-60.25,0.27,0.02,0.00,-0.03,8.53,4.84,-0.09,-0.13,-0.08,2.19,-16.25,-18.19,0.8595,0.4968,0.0735,0.0951,32,7,4
1749725662.116959,347.81,-1.94,-59.81,0.08,-0.10,-0.20,-0.24,8.37,4.71,-0.06,0.01,-0.02,1.75,-16.69,-18.19,0.8618,0.4937,0.0726,0.0918,32,5,6
1749725662.2398257,347.63,-2.13,-59.56,-0.04,0.00,-0.09,-0.41,8.44,4.86,-0.05,0.05,0.01,2.50,-16.25,-17.75,0.8627,0.4913,0.0750,0.0936,32,7,6
1749725662.3636556,347.44,-2.19,-59.38,-0.05,-0.07,-0.11,-0.43,8.35,4.87,-0.03,0.00,0.02,2.50,-16.25,-17.75,0.8634,0.4896,0.0762,0.0948,32,6,6
1749725662.5126238,347.50,-2.19,-59.19,-0.04,-0.03,-0.19,-0.42,8.38,4.82,-0.02,-0.03,-0.02,3.25,-16.25,-16.56,0.8642,0.4884,0.0756,0.0945,32,0,5
1749725662.6601048,347.56,-2.25,-59.13,0.01,-0.04,-0.02,-0.37,8.36,5.00,-0.01,0.01,-0.00,3.25,-15.88,-17.75,0.8646,0.4877,0.0760,0.0941,32,0,5
