Trajectories
100
,,Patient 1:MDG,,,Patient 1:MAG,,,Patient 1:EAG,,,Patient 1:EDG,,,Patient 1:ED,,,Patient 1:EAD,,,Patient 1:MDD,,,Patient 1:MAD,,,Patient 1:FRD,,,Patient 1:FRG,,,Patient 1:FD,,,Patient 1:FAD,,,Patient 1:FAG,,,Patient 1:T,,,Patient 1:DH,,,Patient 1:F,,,Patient 1:DB,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1203,0,-285.5,46.5055,822.02,,,,,,,,,,-108.344,-776.114,1102.06,-31.6862,-744.351,1086.76,,,,,,,,,,,,,,,,,,,,,,-30.6371,-594.02,1399.38,,,,,,,-265.201,-617.884,817.141
1204,0,-278.622,51.1569,820.687,,,,,,,,,,-110.954,-773.236,1102.55,-33.9346,-742.055,1087.46,,,,,,,,,,,,,,,,,,,,,,-31.4878,-590.961,1398.89,,,,,,,-267.25,-614.519,817.562
1205,0,-273.431,54.2435,819.516,,,,,,,,,,-113.688,-770.432,1102.85,-36.6092,-739.756,1087.77,,,,,,,,,,,,,,,,,,,,,,-32.3387,-588.027,1399.49,,,,,,,-267.267,-609.955,816.959
1206,0,-268.233,58.0248,818.391,,,,,,,,,,-116.305,-767.272,1103.36,-38.8633,-737.732,1088.36,,,,,,,,,,,,,,,,,,,,,,-34.1324,-585.139,1399.73,,,,,,,-269.589,-607.095,817.803
1207,0,-264.283,60.7384,818.163,,,,,,,,,,-119.048,-764.235,1103.77,-41.3092,-735.391,1088.89,,,,,,,,,,,,,,,,,,,,,,-36.0322,-582.26,1400.34,,,,,,,-270.131,-602.948,817.832
1208,0,-258.006,65.3646,816.276,,,,,,,,,,-121.612,-761.557,1104.4,-43.8012,-732.835,1089.07,,,,,,,,,,,,,,,,,,,,,,-36.4078,-578.823,1400.27,,,,,,,-272.57,-599.814,818.708
1209,0,-251.586,70.2355,813.63,,,,,,,,,,-123.777,-757.82,1104.94,-45.8067,-729.963,1089.94,,,,,,,,,,,,,,,,,,,,,,-37.4831,-575.781,1400.78,,,,,,,-272.442,-594.989,817.974
1210,0,-245.359,74.3492,811.739,,,,,,,,,,-125.873,-754.397,1105.37,-47.7948,-727.491,1090.48,,,,,,,,,,,,,,,,,,,,,,-36.3768,-571.919,1399.96,,,,,,,-273.078,-590.987,817.875
1211,0,-240.61,78.4101,809.755,,,,,,,,,,-128.032,-751.042,1105.87,-49.6832,-724.76,1090.91,,,,,,,,,,,,,,,,,,,,,,-39.104,-568.788,1401.01,,,,,,,-272.124,-586.051,817.128
1212,0,-236.264,81.7121,807.974,,,,,,,,,,-130.507,-747.339,1106.49,-52.0082,-721.754,1091.33,,,,,,,,,,,,,,,,,,,,,,-39.5019,-564.261,1400.23,,,,,,,,,
1213,0,-231.694,84.2537,806.667,,,,,,,,,,-132.295,-744.041,1107.01,-53.7531,-719.023,1091.79,,,,,,,,,,,,,,,,,,,,,,-40.7546,-561.992,1400.94,,,,,,,,,
1214,0,-227.491,87.1852,804.622,,,,,,,,,,-134.623,-740.31,1107.74,-54.9205,-716.412,1092.83,,,,,,,,,,,,,,,,,,,,,,-40.3802,-557.834,1400.9,,,,,,,,,
1215,0,-225.196,89.3948,803.557,,,,,,,,,,-136.563,-736.927,1108.53,-57.2079,-713.218,1092.83,,,,,,,,,,,,,,,,,,,,,,-41.774,-554.922,1401.44,,,,,,,,,
1216,0,-220.676,93.1126,801.652,,,,,,,,,,-138.319,-733.053,1109.05,-59.2736,-709.967,1093.55,,,,,,,,,,,,,,,,,,,,,,-41.1077,-550.282,1401.12,,,,,,,,,
1217,0,-214.796,97.5204,798.99,,,,,,,,,,-140.443,-729.795,1109.68,-60.428,-707.099,1094.49,,,,,,,,,,,,,,,,,,,,,,-41.997,-546.5,1401.7,,,,,,,,,
1218,0,-208.713,102.017,796.162,,,,,,,,,,-142.053,-725.975,1110.02,-61.5326,-704.37,1094.9,,,,,,,,,,,,,,,,,,,,,,-41.983,-541.985,1401.46,,,,,,,,,
1219,0,-203.79,105.957,793.505,,,,,,,,,,-143.861,-722.371,1110.61,-63.3397,-701.145,1095.73,,,,,,,,,,,,,,,,,,,,,,-42.1009,-538.56,1401.87,,,,,,,,,
1220,0,-200.406,109.427,791.568,,,,,,,,,,-145.437,-718.609,1111.09,-64.7725,-697.997,1096.21,,,,,,,,,,,,,,,,,,,,,,-41.4827,-534.753,1401.55,,,,,,,,,
1221,0,-197.16,111.713,789.797,,,,,,,,,,-147.033,-715.073,1111.54,-66.5675,-694.71,1096.69,,,,,,,,,,,,,,,,,,,,,,-41.4752,-530.997,1401.67,,,,,,,,,
1222,0,-193.957,114.397,788.026,,,,,,,,,,-149.128,-711.555,1112.2,-67.905,-691.775,1097.03,,,,,,,,,,,,,,,,,,,,,,-43.7765,-528.379,1402.63,,,,,,,,,
1223,0,-189.004,117.905,785.987,,,,,,,,,,-149.909,-707.825,1112.64,-69.3951,-688.865,1097.59,,,,,,,,,,,,,,,,,,,,,,-43.4989,-524.339,1402.3,,,,,,,,,
1224,0,-184.966,120.399,784.457,,,,,,,,,,-151.754,-703.955,1113.28,-70.552,-685.846,1098.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,0,-181.796,123.32,782.885,,,,,,,,,,-153.331,-700.206,1113.93,-72.1788,-682.501,1098.56,,,,,,,,,,,,,,,,,,,,,,-44.9972,-516.425,1402.82,,,,,,,,,
1226,0,-177.539,126.697,780.928,,,,,,,,,,-154.322,-696.644,1114.35,-73.509,-679.416,1098.92,,,,,,,,,,,,,,,,,,,,,,-45.4309,-513.963,1403.32,,,,,,,,,
1227,0,-174.079,130.535,778.991,,,,,,,,,,-155.738,-693.026,1114.86,-74.8338,-676.368,1099.46,,,,,,,,,,,,,,,,,,,,,,-44.0511,-509.753,1401.41,,,,,,,,,
1228,0,-170.293,133.23,777.079,,,,,,,,,,-156.731,-689.268,1115.18,-75.8881,-673.284,1099.78,,,,,,,,,,,,,,,,,,,,,,-45.4534,-506.859,1402.43,,,,,,,,,
1229,0,-168.747,133.98,776.408,,,,,,,,,,-158.108,-685.896,1115.76,-77.1592,-670.423,1100.26,,,,,,,,,,,,,,,,,,,,,,-46.2229,-503.31,1403.45,,,,,,,,,
1230,0,-164.489,138.089,774.39,,,,,,,,,,-158.759,-682.354,1115.97,-78.1427,-667.539,1100.58,,,,,,,,,,,,,,,,,,,,,,-44.9075,-498.814,1402.71,,,,,,,,,
1231,0,-158.294,142.622,772.038,,,,,,,,,,-160.096,-679.175,1116.43,-79.0347,-664.48,1100.87,,,,,,,,,,,,,,,,,,,,,,-43.0828,-494.095,1402.19,,,,,,,,,
1232,0,-154.299,145.566,770.145,,,,,,,,,,-161.005,-675.622,1116.91,-80.1517,-661.623,1101.39,,,,,,,,,,,,,,,,,,,,,,-45.5212,-492.601,1403.33,,,,,,,,,
1233,0,-152.111,147.275,769.025,,,,,,,,,,-161.83,-672.197,1117.33,-81.0644,-658.696,1101.76,,,,,,,,,,,,,,,,,,,,,,-47.6896,-489.877,1403.81,,,,,,,,,
1234,0,-148.108,150.279,767.619,,,,,,,,,,-163.062,-669.206,1117.86,-81.9484,-655.762,1102.21,,,,,,,,,,,,,,,,,,,,,,-46.2508,-485.517,1403.19,,,,,,,,,
1235,0,-144.612,152.892,766.399,,,,,,,,,,-163.367,-665.933,1118.06,-82.7935,-653.083,1102.51,,,,,,,,,,,,,,,,,,,,,,-47.6862,-482.983,1403.75,,,,,,,-275.148,-497.63,818.033
1236,0,-140.922,154.856,764.725,,,,,,,,,,-164.562,-662.734,1118.51,-83.6012,-650.441,1102.84,,,,,,,,,,,,,,,,,,,,,,-46.5858,-479.447,1403.53,,,,,,,-279.043,-497.418,820.153
1237,0,-138.185,156.389,763.676,,,,,,,,,,-165.307,-659.886,1118.84,-84.4117,-647.758,1103.13,,,,,,,,,,,,,,,,,,,,,,-47.687,-476.089,1404.06,,,,,,,-279.433,-494.734,820.46
1238,0,-134.761,158.853,761.93,,,,,,,,,,-165.903,-656.956,1119.13,-85.2152,-645.128,1103.71,,,,,,,,,,,,,,,,,,,,,,-45.8873,-471.699,1402.98,,,,,,,-280.031,-492.786,821.153
1239,0,-130.84,160.252,760.796,,,,,,,,,,-166.625,-653.897,1119.82,-85.6606,-642.719,1104.16,,,,,,,,,,,,,,,,,,,,,,-44.0628,-467.698,1402.23,,,,,,,-278.153,-488.557,820.159
1240,0,-127.035,162.315,759.668,,,,,,,,,,-166.984,-650.848,1120.4,-86.2157,-640.428,1104.39,,,,,,,,,,,,,,,,,,,,,,-45.3407,-464.63,1403.46,,,,,,,-276.687,-485.277,819.48
1241,0,-123.975,164.285,758.006,,,,,,,,,,-167.545,-648.502,1120.81,-87.0418,-638.153,1104.99,,,,,,,,,,,,,,,,,,,,,,-45.7952,-461.859,1403.69,,,,,,,-275.565,-481.962,819.034
1242,0,-120.067,165.8,756.839,,,,,,,,,,-168.105,-645.28,1121.02,-87.2992,-635.693,1105.48,,,,,,,,,,,,,,,,,,,,,,-45.2562,-458.704,1403.16,,,,,,,-274.611,-478.874,818.471
1243,0,-117.224,167.097,755.677,,,,,,,,,,-168.779,-642.825,1121.3,-87.8477,-633.412,1105.84,,,,,,,,,,,,,,,,,,,,,,-43.3273,-455.553,1403.44,,,,,,,,,
1244,0,-113.166,169.025,754.338,,,,,,,,,,-169.184,-640.463,1121.87,-88.2144,-631.429,1106.16,,,,,,,,,,,,,,,,,,,,,,-44.9125,-453.356,1403.91,,,,,,,-273.333,-473.659,818.276
1245,0,-110.308,170.19,752.974,,,,,,,,,,-169.256,-638.103,1122.24,-88.6964,-629.303,1106.58,,,,,,,,,,,,,,,,,,,,,,-46.2641,-451.271,1403.87,,,,,,,-279.259,-475.786,821.738
1246,0,-107.299,170.964,752.09,,,,,,,,,,-170.136,-635.754,1122.48,-88.7562,-627.492,1106.59,,,,,,,,,,,,,,,,,,,,,,-44.5352,-447.916,1402.92,,,,,,,-278.565,-473.443,821.851
1247,0,-103.401,172.807,750.755,,,,,,,,,,-170.509,-633.483,1122.94,-89.2405,-625.475,1107.16,,,,,,,,,,,,,,,,,,,,,,-43.3124,-444.621,1403.31,,,,,,,-275.353,-469.333,820.287
1248,0,-99.9893,174.569,749.366,,,,,,,,,,-170.194,-631.249,1123.08,-89.7236,-623.955,1107.33,,,,,,,,,,,,,,,,,,,,,,-42.3985,-441.886,1402.76,,,,,,,-274.525,-467.441,820.127
1249,0,-97.1547,174.93,748.412,,,,,,,,,,-170.571,-629.161,1123.25,-89.829,-621.859,1107.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-273.135,-464.208,819.254
1250,0,-95.076,175.077,747.513,,,,,,,,,,-171.155,-627.197,1123.89,-89.972,-620.328,1107.92,,,,,,,,,,,,,,,,,,,,,,-43.1938,-438.436,1402.81,,,,,,,-272.669,-462.183,819.056
1251,0,-91.1742,176.77,746.211,,,,,,,,,,-171.289,-625.076,1123.88,-90.1914,-618.604,1108.17,,,,,,,,,,,,,,,,,,,,,,-41.8156,-436.079,1402.7,,,,,,,-273.131,-460.91,819.644
1252,0,-88.2773,177.496,745.206,,,,,,,,,,-171.71,-623.254,1124.16,-90.4593,-617.318,1108.12,,,,,,,,,,,,,,,,,,,,,,-43.085,-434.713,1403.64,,,,,,,-271.347,-457.572,818.461
1253,0,-86.1678,178.864,744.356,,,,,,,,,,-171.927,-621.848,1124.21,-90.829,-615.784,1108.45,,,,,,,,,,,,,,,,,,,,,,-41.8644,-433.79,1402.75,,,,,,,-268.922,-454.425,817.404
1254,0,-82.2911,179.836,742.845,,,,,,,,,,-172.04,-619.785,1124.28,-91.183,-614.477,1108.58,,,,,,,,,,,,,,,,,,,,,,-42.1414,-431.941,1403.45,,,,,,,-267.014,-451.889,816.533
1255,0,-79.6631,180.37,741.691,,,,,,,,,,-172.104,-618.488,1124.25,-91.0518,-613.112,1108.53,,,,-144.679,-1096.99,799.204,,,,,,,,,,,,,,,,-42.4429,-430.49,1403.61,,,,,,,-268.56,-451.167,817.672
1256,0,-77.6179,180.569,740.812,,,,,,,,,,-172.311,-616.696,1124.24,-91.6942,-611.928,1108.74,,,,-177.994,-1109.81,816.953,,,,,,,,,,,,,,,,-43.6377,-430.683,1403.76,,,,,,,-270.4,-450.93,818.841
1257,0,-75.1598,181.636,740.543,,,,,,,,,,-172.395,-615.146,1124.35,-91.5129,-610.48,1108.78,,,,-180.879,-1109.08,818.492,,,,,,,,,,,,,,,,-40.9692,-427.542,1403.35,,,,,,,-272.292,-450.945,820.511
1258,0,-72.3006,182.971,739.5,,,,,,,,,,-172.91,-614.1,1124.28,-91.5903,-609.512,1108.67,,,,-183.427,-1108.5,819.905,,,,,,,,,,,,,,,,-39.3118,-426.07,1402.75,,,,,,,-269.479,-447.081,819.029
1259,0,-69.0136,183.841,737.975,,,,,,,-193.932,-255.412,1102.48,-172.775,-612.32,1124.24,-91.6865,-608.359,1108.61,,,,-185.295,-1107.28,820.486,,,,,,,,,,,,,,,,-38.7314,-425.524,1402.56,,,,,,,-269.56,-445.861,819.349
1260,0,-67.2854,184.175,738.136,,,,,,,,,,-172.706,-611.144,1124.23,-91.8278,-607.223,1108.7,,,,-185.691,-1105.79,820.464,,,,,,,,,,,,,,,,-41.0209,-426.348,1403.52,,,,,,,-269.303,-444.518,819.534
1261,0,-64.6275,185.321,737.649,,,,,,,,,,-173.166,-609.854,1123.97,-91.9443,-606.229,1108.66,,,,-186.039,-1104.41,820.232,,,,,,,,,,,,,,,,-39.7965,-424.998,1403.73,,,,,,,-268.188,-442.205,818.873
1262,0,-61.8972,185.802,736.33,,,,,,,,,,-173.13,-608.795,1123.85,-92.1737,-605.181,1108.37,,,,-185.658,-1102.45,819.442,,,,,,,,,,,,,,,,-37.9027,-423.589,1402.61,,,,,,,-267.834,-440.318,818.478
1263,0,-60.3578,186.266,736.866,,,,,,,,,,-173.381,-607.533,1123.78,-92.0553,-604.45,1108.14,,,,-186.078,-1101.18,819.432,,,,,,,,,,,,,,,,-36.5203,-422.746,1402.21,,,,,,,-268.169,-439.537,819.081
1264,0,-57.6808,186.911,735.866,,,,,,,,,,-173.447,-606.293,1123.63,-92.5476,-603.949,1107.86,,,,-185.884,-1099.32,818.547,,,,,,,,,,,,,,,,-36.0687,-422.488,1402.12,,,,,,,-265.316,-436.36,817.569
1265,0,-55.7172,187.899,736.257,,,,,,,,,,-173.332,-605.095,1123.35,-92.711,-602.853,1107.7,,,,-187.063,-1098.02,818.392,,,,,,,,,,,,,,,,-36.8818,-422.841,1402.78,,,,,,,-263.711,-433.555,816.572
1266,0,-52.3914,188.963,735.559,,,,,,,,,,-173.491,-604.079,1122.99,-92.6702,-602.01,1107.67,,,,-188.804,-1097.17,818.52,,,,,,,,,,,,,,,,-36.6497,-422.89,1402.79,,,,,,,,,
1267,0,-49.9846,189.889,735.617,,,,,,,,,,-173.466,-602.892,1122.88,-92.4413,-600.821,1107.57,,,,-162.744,-1083.55,803.952,,,,,,,,,,,,,,,,-36.1387,-422.64,1402.52,,,,,,,,,
1268,0,-48.3425,190.635,736.393,,,,,,,,,,-173.413,-601.835,1122.75,-93.036,-600.381,1107.52,,,,,,,,,,,,,,,,,,,,,,-36.4878,-423.475,1402.58,,,,,,,,,
1269,0,-45.1859,191.412,736.194,,,,,,,,,,-173.816,-600.998,1122.73,-93.1125,-599.603,1107.35,,,,,,,,,,,,,,,,,,,,,,-37.2666,-424.242,1402.94,,,,,,,,,
1270,0,-43.0423,192.68,736.26,,,,,,,,,,-173.985,-600.06,1122.53,-92.8716,-598.868,1107.12,,,,,,,,,,,,,,,,,,,,,,-37.6519,-424.653,1403.21,,,,,,,-261.771,-427.839,816.945
1271,0,-40.9829,193.668,736.928,,,,,,,,,,-173.83,-599.116,1122.38,-93.0242,-598.507,1106.99,,,,,,,,,,,,,,,,,,,,,,-35.4442,-423.499,1402.92,,,,,,,-260.929,-426.525,816.485
1272,0,-38.1256,193.482,737.064,,,,,,,,,,-173.97,-598.094,1122.19,-93.458,-598.078,1106.94,,,,,,,,,,,,,,,,,,,,,,-33.9523,-422.926,1402.41,,,,,,,-260.388,-425.302,816.339
1273,0,-34.8947,195.487,737.061,,,,,,,,,,-173.765,-597.212,1122.11,-93.14,-597.324,1106.87,,,,,,,,,,,,,,,,,,,,,,-33.1726,-422.833,1402.14,,,,,,,-261.361,-425.502,817.268
1274,0,-31.9481,196.968,737.712,,,,,,,,,,-173.39,-596.418,1122.05,-92.8811,-596.576,1106.61,,,,,,,,,,,,,,,,,,,,,,-33.4778,-423.065,1402.48,,,,,,,-262.894,-426.116,818.466
1275,0,-30.3662,196.664,739.093,,,,,,,,,,-173.026,-595.427,1121.99,-92.49,-595.97,1106.63,,,,,,,,,,,,,,,,,,,,,,-34.154,-423.456,1402.98,,,,,,,-261.71,-424.841,818.26
1276,0,-27.4453,197.254,738.893,,,,,,,,,,-172.679,-594.778,1121.89,-91.9818,-595.325,1106.47,-106.752,-1097.45,833.329,,,,,,,,,,,,,,,,,,,-30.8354,-421.164,1401.89,,,,,,,-258.388,-422.351,816.898
1277,0,-25.8785,197.079,739.755,,,,,,,,,,-172.559,-594.445,1121.86,-91.6077,-594.926,1106.34,-108.336,-1096.77,832.295,,,,,,,,,,,,,,,,,,,-27.0821,-418.841,1400.83,,,,,,,-256.896,-420.93,816.381
1278,0,-23.0384,198.619,740.961,,,,,,,,,,-172.412,-593.913,1121.75,-91.3664,-594.599,1106.24,-109.648,-1096.04,831.161,,,,,,,,,,,,,,,,,,,-28.7333,-419.58,1401.92,,,,,,,-257.566,-421.346,816.783
1279,0,-20.8419,199.082,741.772,,,,,,,,,,-172.069,-593.164,1121.57,-91.0561,-594.284,1106.15,-111.02,-1095.14,829.967,,,,,,,,,,,,,,,,,,,-28.8235,-420.012,1401.87,,,,,,,-258.891,-421.951,817.909
1280,0,-18.8741,199.191,742.104,,,,,,,,,,-171.672,-592.492,1121.42,-90.8326,-593.92,1106.14,-112.366,-1094.23,828.528,,,,,,,,,,,,,,,,,,,-28.5072,-420.277,1401.88,,,,,,,-257.69,-420.787,817.535
1281,0,-15.6942,199.24,741.86,,,,,,,,,,-171.284,-591.938,1121.36,-90.2419,-593.445,1105.99,-113.689,-1094.54,827.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,-254.207,-418.144,815.917
1282,0,-13.01,199.851,742.348,,,,,,,,,,-171.016,-591.589,1121.41,-89.9088,-593.19,1105.85,-115.56,-1093.63,826.121,,,,,,,,,,,,,,,,,,,-28.2109,-420.464,1402.42,,,,,,,-251.427,-416.268,814.833
1283,0,-11.8299,199.618,743.409,,,,,,,,,,-170.493,-591.299,1121.38,-89.7393,-593.32,1105.99,-116.689,-1093.03,825.5,,,,,,,,,,,,,,,,,,,-26.7143,-419.715,1402.37,,,,,,,-250.177,-415.42,814.483
1284,0,-9.76501,199.818,744.454,,,,,,,,,,-170.179,-590.828,1121.4,-89.3558,-593.046,1105.84,-118.002,-1092.41,824.485,,,,,,,,,,,,,,,,,,,-22.8543,-418.25,1401.22,,,,,,,-252.156,-416.563,814.766
1285,0,-7.45786,200.036,744.815,,,,,,,,,,-169.635,-590.909,1121.41,-88.9368,-592.854,1105.81,-119.251,-1092.07,823.226,,,,,,,,,,,,,,,,,,,-21.4738,-417.188,1400.9,,,,,,,-254.171,-418.588,817.501
1286,0,-5.61623,200.051,744.57,,,,,,,,,,-169.033,-590.678,1121.43,-88.4221,-592.691,1105.72,-120.284,-1092.03,822.276,,,,,,,,,,,,,,,,,,,-21.7853,-417.627,1401.11,,,,,,,-255.779,-419.777,819.2
1287,0,-3.83567,199.449,744.441,,,,,,,,,,-168.474,-590.662,1121.59,-88.2013,-592.666,1105.77,-121.04,-1092.01,821.521,,,,,,,,,,,,,,,,,,,-22.715,-417.921,1402.09,,,,,,,-255.972,-420.048,819.781
1288,0,-1.8442,199.877,745.621,,,,,,,,,,-167.977,-590.431,1121.6,-87.6317,-592.529,1105.64,-121.899,-1091.78,820.617,,,,,,,,,,,,,,,,,,,-22.8905,-418.905,1401.96,,,,,,,-254.068,-418.814,818.992
1289,0,-0.738705,199.528,746.051,,,,,,,,,,-167.471,-590.372,1121.64,-87.0041,-592.622,1105.58,-121.98,-1091.78,819.34,,,,,,,,,,,,,,,,,,,-24.3342,-420.473,1402.7,,,,,,,-251.622,-417.282,817.935
1290,0,0.913272,199.348,746.594,,,,,,,,,,-166.583,-590.101,1121.54,-86.3424,-592.548,1105.52,-122.247,-1090.97,818.904,,,,,,,,,,,,,,,,,,,-24.2981,-421.736,1403.15,,,,,,,-250.345,-416.506,817.42
1291,0,2.73958,199.349,746.352,,,,,,,,,,-166.455,-590.271,1121.77,-85.7722,-592.742,1105.39,-122.698,-1091.21,818.06,,,,,,,,,,,,,,,,,,,-20.9153,-419.573,1402.5,,,,,,,-249.869,-416.245,817.49
1292,0,3.65195,198.696,746.324,,,,,,,,,,-166.107,-590.263,1121.82,-85.712,-593.042,1105.57,-122.984,-1091.61,817.489,,,,,,,,,,,,,,,,,,,-19.1419,-418.757,1402.1,,,,,,,-249.482,-416.038,817.474
1293,0,4.76125,198.231,746.563,,,,,,,,,,-165.553,-590.265,1121.88,-85.2542,-592.896,1105.69,-123.136,-1091.59,817.3,,,,,,,,,,,,,,,,,,,-18.2092,-418.912,1401.72,,,,,,,-248.813,-415.541,817.281
1294,0,5.91471,198.293,746.77,,,,,,,,,,-165.008,-590.427,1121.99,-84.5319,-593.062,1105.57,-123.208,-1091.63,817.188,,,,,,,,,,,,,,,,,,,-16.3591,-418.315,1401.4,,,,,,,-247.484,-414.849,816.827
1295,0,6.27235,198.257,747.247,,,,,,,,,,-164.499,-590.58,1122.11,-84.2095,-593.052,1105.57,-123.316,-1091.78,817.113,,,,,,,,,,,,,,,,,,,-14.4681,-418.038,1400.8,,,,,,,-246.818,-414.707,816.805
1296,0,6.85923,197.605,747.139,,,,,,,,,,-164.073,-590.719,1122.23,-83.9205,-593.295,1105.69,-123.183,-1091.74,817.149,,,,,,,,,,,,,,,,,,,-14.2149,-418.378,1401.25,,,,,,,-247.049,-415.191,817.127
1297,0,7.93877,196.639,746.742,,,,,,,,,,-163.686,-590.855,1122.27,-83.3917,-593.473,1105.7,-122.953,-1091.76,817.161,,,,,,,,,,,,,,,,,,,-13.5659,-418.657,1401.21,,,,,,,-247.491,-415.799,817.725
1298,0,8.99737,196.078,746.126,,,,,,,,,,-163.372,-591.034,1122.33,-82.7709,-593.444,1105.7,-122.797,-1091.8,817.203,,,,,,,,,,,,,,,,,,,-12.5216,-418.652,1401.12,,,,,,,-247.94,-416.379,818.209
1299,0,9.60646,195.977,745.889,,,,,,,,,,-162.872,-591.483,1122.41,-82.3452,-593.756,1105.71,-122.183,-1092.18,817.358,,,,,,,,,,,,,,,,,,,-10.4937,-418.379,1400.3,,,,,,,-248.392,-417.09,818.744
1300,0,9.57952,196.055,746.126,,,,,,,,,,-162.467,-591.987,1122.42,-81.9966,-593.867,1105.67,-121.36,-1092.81,817.271,,,,,,,,,,,,,,,,,,,-9.61071,-418.727,1400.16,,,,,,,-249.122,-417.844,819.213
1301,0,8.84213,194.924,746.177,,,,,,,-155.008,-232.672,1102.44,-162.135,-592.295,1122.49,-81.6209,-594.178,1105.49,-120.766,-1092.84,817.816,,,,,,,,,,,,,,,,,,,-10.1847,-419.457,1400.61,,,,,,,-249.496,-418.315,819.456
1302,0,9.3034,195.087,745.904,,,,,,,-154.051,-232.218,1102,-162.083,-592.611,1122.52,-81.6468,-594.783,1105.44,-119.846,-1093.29,818.083,,,,,,,,,,,,,,,,,,,-9.23382,-419.891,1400.27,,,,,,,-250.234,-419.156,819.889
1303,0,9.70592,194.497,745.492,,,,,,,-153.284,-232.046,1101.78,-161.751,-593.264,1122.49,-81.4379,-595.133,1105.45,-119.049,-1093.78,818.557,,,,,,,,,,,,,,,,,,,-8.81752,-420.387,1400.46,,,,,,,-251.965,-420.639,820.815
1304,0,8.99416,193.629,745.648,,,,,,,-154.064,-233.089,1102.23,-161.714,-593.739,1122.5,-81.1959,-595.539,1105.33,-118.116,-1094.8,818.508,,,,,,,,,,,,,,,,,,,-8.0432,-420.679,1400.54,,,,,,,-253.928,-422.268,821.812
1305,0,8.20326,192.495,745.466,,,,,,,-155.301,-234.466,1102.71,-161.314,-594.177,1122.49,-81.0613,-596.016,1105.29,-117.405,-1094.95,819.13,,,,,,,,,,,,,,,,,,,-7.12888,-420.852,1400.12,,,,,,,-254.902,-423.23,822.424
1306,0,7.61353,191.651,744.92,,,,,,,-155.8,-235.23,1102.91,-161.332,-594.825,1122.72,-80.9391,-596.326,1105.23,-116.594,-1095.23,819.722,,,,,,,,,,,,,,,,,,,-7.11438,-421.337,1400.2,,,,,,,-255.004,-423.582,822.445
1307,0,7.22224,191.292,744.665,,,,,,,-155.166,-235.038,1102.83,-161.343,-595.193,1122.78,-80.8979,-596.677,1105.27,-115.477,-1095.92,820,,,,,,,,,,,,,,,,,,,-5.3681,-422.475,1399.33,,,,,,,-252.444,-422.131,821.026
1308,0,6.23513,190.808,744.696,,,,,,,-155.196,-235.497,1102.71,-161.389,-595.647,1122.76,-80.9459,-597.217,1105.2,-114.194,-1097.08,819.832,,,,,,,,,,,,,,,,,,,-4.49077,-421.988,1399.05,,,,,,,-249.229,-420.411,819.14
1309,0,5.19329,190.277,744.46,85.989,161.701,726.416,,,,-155.512,-236.007,1102.69,-161.296,-596.349,1122.76,-80.9674,-597.71,1105.17,-113.145,-1097.01,820.441,,,,,,,,,,,,,,,,,,,-5.35949,-422.575,1399.56,,,,,,,-247.866,-419.998,818.237
1310,0,4.86512,190.342,744.299,95.5529,162.581,730.935,,,,-156.672,-237.379,1103.05,-161.159,-597.049,1122.66,-80.8609,-598.243,1105.11,-112.074,-1098,820.572,,,,,,,,,,,,,,,,,,,-4.19488,-422.532,1398.99,,,,,,,-248.647,-421.108,818.609
1311,0,3.77976,189.287,743.741,96.5246,163.027,732.322,,,,-157.296,-237.962,1103.03,-160.956,-597.757,1122.43,-80.7656,-598.682,1104.92,-111.104,-1097.98,821.284,,,,,,,,,,,,,,,,,,,-3.69349,-422.453,1398.6,,,,,,,-249.698,-421.971,818.999
1312,0,1.6855,189.002,744.344,95.0666,162.999,732.11,,,,-158.184,-238.868,1103.55,-160.762,-598.406,1122.33,-80.6798,-599.215,1104.79,-110.436,-1098.18,821.661,,,,,,,,,,,,,,,,,,,-3.13379,-422.988,1398.43,,,,,,,,,
1313,0,0.0143734,188.39,744.509,93.7848,162.97,732.039,,,,-157.761,-238.59,1103.41,-160.821,-598.901,1122.36,-80.7381,-599.882,1104.73,-109.358,-1099.04,821.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,0,-1.65761,187.658,744.462,,,,,,,-158.638,-239.913,1103.34,-161.104,-599.521,1122.24,-80.871,-600.353,1104.69,-108.279,-1099.3,822.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,0,-2.92391,186.482,743.659,,,,,,,-160.41,-241.506,1103.65,-161.523,-600.573,1122.03,-81.1301,-600.829,1104.73,-106.892,-1100.55,821.951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
