Trajectories
100
,,Patient 1:MDG,,,Patient 1:MAG,,,Patient 1:EAG,,,Patient 1:EDG,,,Patient 1:ED,,,Patient 1:EAD,,,Patient 1:MDD,,,Patient 1:MAD,,,Patient 1:FRD,,,Patient 1:FRG,,,Patient 1:FD,,,Patient 1:FAD,,,Patient 1:FAG,,,Patient 1:T,,,Patient 1:DH,,,Patient 1:F,,,Patient 1:DB,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1332,0,-654.214,19.1938,755.694,-747.117,28.0553,767.499,-665.219,415.947,1043.55,-595.11,432.884,1064.89,-678.324,796.643,1066.62,,,,,,,-890.661,1211.43,820.395,,,,,,,,,,,,,,,,-783.684,581.032,1353.22,,,,,,,,,
1333,0,-653.213,19.599,755.795,-745.913,28.5985,767.582,-662.276,416.584,1043.39,-592.717,432.843,1064.92,-675.027,796.817,1066.12,,,,,,,-886.04,1212.78,820.354,,,,,,,,,,,,,,,,-781.447,581.579,1352.85,,,,,,,,,
1334,0,-651.495,20.3596,755.706,-744.943,29.0173,767.537,-660.245,417.046,1043.47,-590.665,432.857,1064.84,-671.863,796.898,1066.5,,,,,,,-881.962,1213.6,820.293,,,,,,,,,,,,,,,,-779.233,582.142,1352.94,,,,,,,,,
1335,0,-651.537,19.4555,756.799,-743.862,29.8128,767.293,-658.14,416.798,1043.39,-588.515,432.729,1064.85,-668.374,797.26,1066.68,,,,,,,-877.487,1213.88,820.407,,,,,,,,,,,,,,,,-776.84,582.809,1352.72,,,,,,,,,
1336,0,-651.497,19.3535,757.687,-742.53,30.6696,767.334,-655.056,417.739,1043.34,-585.652,433.01,1065.11,-664.849,797.271,1065.96,,,,,,,-872.243,1215.99,820.392,,,,,,,,,,,,,,,,-774.129,583.562,1352.46,,,,,,,,,
1337,0,-650.146,19.7887,757.756,-741.51,30.7382,767.911,-653.332,417.699,1043.83,-583.207,433.159,1065.18,-660.331,797.866,1066.14,,,,,,,-866.705,1216.29,820.386,,,,,,,,,,,,,,,,-771.585,583.878,1352.2,,,,,,,,,
1338,0,-648.429,20.2117,757.43,-740.557,31.1618,768.207,-650.805,417.458,1043.7,-580.732,433.058,1064.92,-658.606,798.595,1066.75,,,,,,,-862.722,1217.69,820.582,,,,,,,,,,,,,,,,-768.611,584.821,1351.91,,,,,,,,,
1339,0,-647.264,20.5906,757.273,-739.364,31.6866,768.226,-647.54,418.268,1043.55,-578.493,432.785,1064.96,-654.123,798.388,1066.39,,,,,,,-857.548,1217.42,820.727,,,,,,,,,,,,,,,,-766.113,585.032,1352.38,,,,,,,,,
1340,0,-645.274,20.9351,756.768,-737.654,32.1562,768.361,-645.453,418.672,1043.51,-575.553,432.835,1065.07,-651.548,798.591,1066.74,,,,,,,-851.755,1219.69,820.828,,,,,,,,,,,,,,,,-763.553,585.034,1352.56,,,,,,,,,
1341,0,-643.055,21.6036,756.191,-736.374,32.6624,768.335,-643.239,418.682,1043.76,-573.096,432.662,1064.8,-647.227,798.796,1066.36,,,,,,,-846.38,1220.24,820.381,,,,,,,,,,,,,,,,-760.154,586.252,1352.26,,,,,,,,,
1342,0,-642.557,21.4164,756.82,-735.27,32.8824,768.37,-639.618,419.256,1043.49,-570.264,433.136,1065.12,-642.66,799.883,1066.92,,,,,,,-840.585,1222.56,820.041,,,,,,,,,,,,,,,,-756.957,586.945,1352.42,,,,,,,,,
1343,0,-641.139,21.2705,757.02,-733.035,33.7605,768.384,-637.159,418.687,1043.48,-567.471,433.17,1065.17,-638.273,799.774,1066.29,,,,,,,-834.823,1222.7,820.273,,,,,,,,,,,,,,,,-754.086,586.998,1352.52,,,,,,,,,
1344,0,-640.039,21.4627,757.127,-731.578,34.4097,768.164,-635.421,418.732,1043.94,-564.677,433.037,1065.42,-634.609,800.05,1065.9,,,,,,,-829.404,1223.97,820.188,,,,,,,,,,,,,,,,-750.346,588.266,1351.96,,,,,,,,,
1345,0,-638.357,21.3539,756.95,-729.964,34.6673,768.147,-632.09,419.32,1043.35,-561.624,432.894,1065.24,-631.009,799.841,1066.41,,,,,,,-822.881,1224.48,820.234,,,,,,,,,,,,,,,,-746.734,588.754,1352.25,,,,,,,,,
1346,0,-636.763,21.2285,757.082,-728.468,35.0909,768.161,-629.254,419.328,1043.58,-559.016,432.898,1065.17,-626.848,800.267,1065.86,,,,,,,-817.249,1226.24,820.109,,,,,,,,,,,,,,,,-743.488,588.905,1352.46,-582.604,620.761,1076.09,,,,,,
1347,0,-635.431,21.473,756.921,-726.981,35.521,768.09,-626.141,419.407,1043.59,-556.18,432.747,1065.19,-623.043,800.864,1066.42,,,,,,,-810.961,1226.28,819.931,,,,,,,,,,,,,,,,-739.863,589.375,1352.55,,,,,,,,,
1348,0,-633.599,21.9907,757.039,-724.776,36.2351,767.712,-622.935,419.881,1043.45,-553.401,432.71,1065.11,-617.913,800.461,1066.09,,,,,,,-805.517,1227.4,819.46,,,,,,,,,,,,,,,,-735.966,590.393,1352.32,,,,,,,,,
1349,0,-632.337,22.0297,756.811,-723.373,36.6332,767.818,-620.819,419.395,1043.72,-550.323,432.492,1065.04,-614.449,800.717,1066.06,,,,,,,-799.15,1227.52,819.517,,,,,,,,,,,,,,,,-732.225,590.84,1352.79,,,,,,,,,
1350,0,-630.505,21.5047,756.995,-721.272,37.2379,767.92,-616.825,420.861,1043.59,-547.246,432.441,1065.07,-608.573,800.527,1065.69,,,,,,,-792.968,1229.28,819.379,,,,,,,,,,,,,,,,-728.026,591.877,1352.25,,,,,,,,,
1351,0,-628.913,22.558,756.769,-719.766,37.7603,768.035,-613.577,421.277,1043.43,-543.685,432.468,1065.02,-605.724,801.337,1066.27,,,,,,,-786.528,1230.24,819.78,,,,,,,,,,,,,,,,-723.598,593.24,1352.45,,,,,,,,,
1352,0,-626.606,23.0348,756.724,-717.8,38.0275,767.936,-611.244,420.198,1044.3,-540.341,432.895,1065.26,-600.771,801.533,1065.8,,,,-686.394,1237.99,802.076,-780.119,1231.7,819.366,,,,,,,,,,,,,,,,-719.84,593.635,1352.75,,,,,,,,,
1353,0,-624.971,23.4162,756.476,-715.853,38.846,767.885,-607.696,420.742,1044.03,-536.887,432.64,1065.24,-596.481,801.502,1066.16,,,,,,,-773.999,1231.72,819.139,,,,,,,,,,,,,,,,-715.845,594.208,1352.84,,,,,,,,,
1354,0,,,,-713.88,38.9563,768.02,-604.589,420.813,1044.09,-533.662,432.787,1065.26,-591.512,801.94,1065.78,,,,,,,-767.604,1233.15,818.359,,,,,,,,,,,,,,,,-712.371,594.12,1353.93,,,,,,,,,
1355,0,-620.966,23.976,755.861,-712.346,39.4573,768.041,-600.928,421.132,1044.31,-530.539,432.682,1065.3,-586.848,801.752,1065.4,,,,,,,-760.52,1233.22,817.94,,,,,,,,,,,,,,,,-707.738,595.062,1353.54,,,,,,,,,
1356,0,-619.383,23.6683,756.813,-709.981,40.007,768.106,-597.838,421.222,1044.35,-527.474,432.191,1065.54,-580.541,801.072,1065.18,,,,,,,-754.433,1235.26,817.426,,,,,,,,,,,,,,,,-703.745,595.543,1354.25,,,,,,,,,
1357,0,-618.181,23.6584,757.031,-708.272,40.3905,767.968,-594.819,421.26,1044.43,-524.056,432.297,1065.4,-578.002,802.123,1065.6,,,,,,,-747.032,1234.89,817.445,,,,,,,,,,,,,,,,-699.107,596.863,1353.95,,,,,,,,,
1358,0,-615.806,23.6975,757.019,-706.396,40.4482,768.177,-590.967,422.126,1044.4,-520.795,431.76,1065.53,-574.273,801.861,1065.46,,,,,,,-741.268,1236.4,816.785,,,,,,,,,,,,,,,,-694.152,598.438,1353.43,,,,,,,,,
1359,0,-613.505,24.2147,756.306,-704.933,40.7984,768.5,-588.273,421.001,1044.83,-517.924,431.354,1065.43,-568.568,801.603,1064.85,,,,,,,-734.342,1235.77,816.552,,,,,,,,,,,,,,,,-690.157,598.672,1354.26,,,,,,,,,
1360,0,-611.458,24.3721,756.695,-702.77,41.1322,768.763,-585.602,420.602,1045.15,-514.386,431.317,1065.48,-563.369,802.09,1065.56,,,,,,,-727.507,1237.78,816.218,,,,,,,,,,,,,,,,-686.021,599.05,1354.74,,,,,,,,,
1361,0,-610.773,23.6756,757.617,-701.201,41.3966,768.857,-581.828,421.43,1044.67,-511.017,431.15,1065.7,-558.435,801.816,1064.65,,,,,,,-720.781,1237.39,816.122,,,,,,,,,,,,,,,,-681.434,599.616,1354.69,,,,,,,,,
1362,0,-608.957,23.798,757.816,-699.599,41.3118,769.383,-578.758,421.278,1044.89,-507.682,430.884,1065.89,-554.313,801.883,1065.44,,,,,,,-715.376,1238.49,815.966,,,,,,,,,,,,,,,,-677.28,600.032,1354.78,,,,,,,,,
1363,0,-607.233,23.4992,757.964,-697.477,41.9661,769.477,-575.237,420.989,1045.18,-504.214,430.583,1065.64,-548.849,801.066,1064.3,,,,,,,-707.442,1238.07,815.42,,,,,,,,,,,,,,,,-672.613,600.963,1354.94,,,,,,,,,
1364,0,-606.161,22.6592,758.355,-695.598,42.2021,769.712,-572.268,420.669,1045.48,-501.384,429.545,1065.83,-543.507,801.688,1064.74,,,,,,,-700.507,1239.69,815.031,,,,,,,,,,,,,,,,-667.754,602.08,1354.83,,,,,,,,,
1365,0,-604.368,22.355,758.572,-694.304,42.045,769.929,-569.191,420.632,1045.33,-497.991,429.112,1065.82,-538.699,800.732,1064.84,,,,,,,-694.214,1238.55,814.983,,,,,,,,,,,,,,,,-663.451,601.688,1355.31,,,,,,,,,
1366,0,-602.22,23.0838,758.264,-692.434,42.1405,770.211,-565.446,421.067,1045.31,-494.496,428.949,1065.93,-532.738,800.652,1064.09,,,,,,,-687.938,1239.74,814.642,,,,,,,,,,,,,,,,-658.82,603.081,1355.35,,,,,,,,,
1367,0,-600.515,22.8832,758.869,-690.868,42.5258,770.505,-562.31,420.676,1045.59,-491.152,428.638,1066.05,-528.608,801.201,1064.7,,,,,,,-679.743,1239.3,814.119,,,,,,,,,,,,,,,,-653.808,604.511,1354.62,,,,,,,,,
1368,0,-599.825,22.4642,759.776,-688.981,42.8478,770.684,-559.63,419.711,1045.94,-487.94,427.741,1066.07,-523.727,800.695,1064.22,,,,,,,-673.581,1240.13,813.547,,,,,,,,,,,,,,,,-649.665,604.59,1355.01,,,,,,,,,
1369,0,-598.272,21.8695,760.191,-687.911,42.9991,771.146,-555.439,420.799,1045.61,-484.528,427.219,1066.05,-517.213,799.558,1063.73,,,,,,,-667.077,1239.85,813.689,,,,,,,,,,,,,,,,-645.4,604.702,1355.36,,,,,,,,,
1370,0,-596.968,22.1493,760.351,-686.732,43.0793,772.263,-552.16,420.183,1045.71,-480.973,426.802,1066.16,-513.014,799.135,1063.98,,,,,,,-659.717,1240.32,813.332,,,,,,,,,,,,,,,,-640.899,605.116,1355.19,,,,,,,,,
1371,0,-595.41,21.9678,760.736,-685.356,43.5041,772.563,-550.177,418.508,1046.66,-477.515,426.12,1066.32,-507.734,800.163,1063.71,,,,,,,-652.067,1239.92,812.96,,,,,,,,,,,,,,,,-636.627,605.661,1355.86,,,,,,,,,
1372,0,-594.252,21.936,761.006,-683.698,43.4385,772.692,-546.138,418.967,1046.48,-474.238,425.511,1066.44,-502.531,799.036,1063.88,,,,,,,-645.212,1240.67,812.682,,,,,,,,,,,,,,,,-631.372,607.385,1354.81,,,,,,,,,
1373,0,-593.763,21.1059,761.828,-682.503,43.6062,772.801,-542.662,419.418,1046.41,-470.776,425.076,1066.57,-496.95,798.134,1063.78,,,,,,,-637.529,1240.56,812.459,,,,,,,,,,,,,,,,-627.377,607.382,1355.53,,,,,,,,,
1374,0,-592.768,20.5166,762.502,-681.635,43.8092,773.742,-539.968,418.164,1046.61,-467.339,424.397,1066.61,-491.649,797.924,1063.29,,,,-533.111,1237.14,795.908,-630.59,1240.8,812.091,,,,,,,,,,,,,,,,-621.989,608.458,1354.7,,,,,,,,,
1375,0,-592.012,20.6396,762.727,-680.408,44.0909,774.491,-536.608,417.716,1046.94,-464.005,423.495,1066.71,-486.661,797.334,1063.04,,,,,,,-623.631,1239.84,811.888,,,,,,,,,,,,,,,,-618.109,607.824,1355.19,,,,,,,,,
1376,0,-590.842,19.9985,763.306,-679.695,44.4224,775.106,-533.71,416.859,1047.28,-460.997,422.558,1066.72,-481.074,796.141,1063.23,,,,-518.047,1235.86,796.223,-616.316,1240.93,811.868,,,,,,,,,,,,,,,,-614.443,607.551,1355.39,,,,,,,,,
1377,0,-589.997,19.7596,763.502,-678.742,44.4907,775.228,-530.246,417.03,1047,-458.018,421.76,1066.99,-476.072,795.326,1063.05,,,,,,,-607.996,1239.23,811.661,,,,,,,,,,,,,,,,-610.648,606.846,1356.36,,,,,,,,,
1378,0,-588.98,19.964,763.681,-677.262,44.8108,775.241,-526.545,416.846,1047.14,-454.73,420.852,1067.31,-470.496,796.159,1062.88,,,,-502.66,1234.48,796.169,-601.177,1239.47,811.663,,,,,,,,,,,,,,,,-606.145,607.812,1355.61,,,,,,,,,
1379,0,-587.791,19.848,764.021,-675.936,45.3976,775.482,-523.652,415.906,1047.67,-451.066,420.254,1067.71,-464.998,794.24,1063.32,,,,,,,-592.936,1238.49,811.855,,,,,,,,,,,,,,,,-601.195,608.732,1355.69,,,,,,,,,
1380,0,-587.253,19.5883,764.477,-675.432,45.6217,776.135,-520.336,416.034,1047.82,-448.425,419.113,1067.58,-459.696,792.921,1062.67,,,,,,,-584.821,1239.57,811.235,,,,,,,,,,,,,,,,-596.488,609.057,1355.45,,,,,,,,,
1381,0,-586.608,19.3471,764.805,-674.811,45.8278,776.689,-516.83,415.903,1047.65,-445.367,417.994,1067.65,-452.746,792.853,1062.17,,,,,,,-576.54,1238.87,810.96,,,,,,,,,,,,,,,,-592.147,608.779,1354.99,,,,,,,,,
1382,0,-585.602,19.2128,765.044,-674.068,46.0912,777.329,-513.822,414.586,1048.16,-441.806,417.068,1067.67,-446.712,791.484,1062.46,,,,,,,-567.543,1238.57,810.658,,,,,,,,,,,,,,,,-588.328,609.107,1355.69,,,,,,,,,
1383,0,-585.599,18.2837,766.031,-673.768,46.0364,777.841,-510.763,414.165,1048.2,-438.625,416.047,1068.35,-441.957,790.116,1062.64,,,,,,,-558.829,1238.97,810.433,,,,,,,,,,,,,,,,-583.827,609.352,1355.78,,,,,,,,,
1384,0,-585.117,18.004,766.257,-672.578,46.451,777.622,-507.762,413.289,1048.34,-435.413,414.778,1068.33,-435.49,789.094,1061.88,,,,-453.142,1229.33,794.472,-550.797,1237.75,810.404,,,,,,,,,,,,,,,,-579.322,609.289,1355.73,,,,,,,,,
1385,0,-584.427,18.0985,766.246,-671.662,47.3766,777.827,-501.982,416.637,1046.84,-432.107,413.716,1068.04,-429.888,788.866,1062.11,,,,-445.967,1227.39,793.304,-542.52,1237.22,810.406,,,,,,,,,,,,,,,,-574.696,609.567,1355.27,,,,,,,,,
1386,0,-583.92,17.6978,766.701,-671.025,47.6541,778.296,-497.92,416.757,1047.09,-429.386,411.99,1068.61,-424.648,786.37,1062.06,,,,,,,-532.692,1236.09,810.479,,,,,,,,,,,,,,,,-570.736,609.318,1355.46,,,,,,,,,
1387,0,-583.645,17.2624,767.087,-670.742,47.7252,778.767,-495.699,414.476,1047.65,-426.108,410.829,1069.09,-418.838,784.921,1062.2,,,,,,,-524.283,1235.49,810.137,,,,,,,,,,,,,,,,-566.18,609.029,1355.7,,,,,,,,,
1388,0,-583.999,16.6767,767.812,-670.508,47.7099,779.151,-492.842,413.947,1047.64,-422.957,409.483,1069.21,-413.015,784.25,1062.02,,,,,,,-515.466,1235.6,809.493,,,,,,,,,,,,,,,,-561.768,609.557,1355.79,,,,,,,,,
1389,0,-584.305,16.0995,768.283,-670.261,47.6885,779.343,-489.943,413.223,1047.64,-420.162,408,1069.33,-406.475,782.298,1061.32,,,,,,,-505.21,1234.3,809.414,,,,,,,,,,,,,,,,-556,610.649,1354.62,,,,,,,,,
1390,0,-584.625,15.5519,768.675,-669.786,48.2669,779.199,-487.271,411.458,1048.2,-417.35,406.757,1069.6,-400.978,780.773,1061.48,,,,-400.375,1220.14,792.653,-496.528,1233.37,808.961,,,,,,,,,,,,,,,,-552.153,610.534,1355,,,,,,,,,
1391,0,-585.579,14.4706,769.38,-669.531,48.4101,779.295,-484.773,409.617,1048.64,-414.705,404.981,1069.74,-395.545,779.38,1061.87,,,,-402.218,1213.73,788.627,-486.55,1232.58,809.432,,,,,,,,,,,,,,,,-548.848,608.876,1356.02,,,,,,,,,
1392,0,-585.838,14.0734,769.457,-669.552,48.811,779.623,-481.467,408.999,1048.63,-411.836,403.335,1069.89,-389.185,777.073,1061.51,,,,,,,-476.361,1230.75,808.83,,,,,,,,,,,,,,,,-545.563,607.853,1356.31,,,,,,,,,
1393,0,-585.674,14.0594,769.32,-669.522,49.4216,780.075,-478.977,407.552,1049.03,-408.913,401.446,1070.15,-382.41,774.93,1061.22,-457.301,771.341,1021.12,-380.308,1211.38,788.724,-466.747,1230.2,808.546,,,,,,,,,,,,,,,,-539.521,609.06,1355.7,,,,,,,,,
1394,0,-586.347,13.1812,769.268,-669.692,49.834,780.568,-476.581,405.712,1049.75,-405.705,400.331,1070.82,-376.492,773.2,1061.64,-449.882,769.795,1020.81,,,,-455.582,1228.47,808.188,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,0,-587.086,12.9033,769.837,-669.771,50.259,780.946,-473.707,404.325,1049.82,-402.808,398.445,1070.75,-371.735,771.613,1061.64,-442.884,767.934,1020.5,-355.575,1208.74,789.839,-445.448,1227.03,807.686,,,,,,,,,,,,,,,,-529.643,609.92,1355.54,,,,,,,,,
1396,0,-587.848,12.4658,770.405,-670.217,50.3813,781.188,-470.963,402.433,1049.95,-400.227,396.288,1070.87,-364.915,768.965,1061.35,-436.592,765.841,1020.45,,,,-435.809,1226.03,807.745,,,,,,,,,,,,,,,,-523.558,611.138,1354.53,,,,,,,,,
1397,0,-588.515,12.116,771.116,-670.961,50.9209,781.747,-469.028,401.261,1050.31,-397.37,394.491,1071.43,-358.054,766.312,1061,-430.531,765.287,1020.21,-336.498,1202.7,788.781,-424.489,1223.78,807.562,,,,,,,,,,,,,,,,-520.04,609.804,1354.98,,,,,,,,,
1398,0,-589.171,11.4262,771.287,-671.621,50.937,782.238,-466.284,399.564,1050.34,-394.763,392.567,1071.48,-351.352,765.059,1060.82,-424.082,763.218,1019.9,-325.169,1200.16,788.751,-414.142,1221.68,807.511,,,,,,,,,,,,,,,,-515.944,608.656,1355.14,,,,,,,,,
1399,0,-590.112,11.2173,772.185,-672.489,51.0479,783.357,-463.478,397.784,1050.6,-392.171,390.385,1071.67,-345.507,762.915,1061.12,-418.916,761.981,1019.98,-316.017,1196.36,787.658,,,,,,,,,,,,,,,,,,,-511.098,608.387,1355.01,,,,,,,,,
1400,0,-590.913,11.1266,772.81,-672.793,51.7437,783.704,-460.879,396.086,1050.9,-389.425,388.535,1071.75,-339.889,759.352,1060.81,-413.446,760.266,1019.52,-304.762,1194.65,787.932,-392.498,1217.5,806.858,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,0,-591.622,10.934,772.914,-673.347,51.9081,784.063,-458.509,394.285,1051.32,-387.214,386.44,1071.9,-334.218,756.727,1060.73,-407.339,758.345,1019.67,-290.916,1192.26,788.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,0,-593.088,10.6616,773.903,-674.205,52.4961,784.646,-456.812,391.89,1051.25,-384.697,384.137,1071.81,-328.768,754.815,1060.05,,,,-281.388,1188.1,787.196,,,,,,,,,,,,,,,,,,,-496.618,607.298,1354.66,,,,,,,,,
1403,0,-594.406,10.3094,774.436,-675.22,52.9881,785.378,-454.264,390.146,1051.35,-382.207,381.854,1072.3,-322.355,751.818,1060.28,-395.311,754.322,1019.14,-269.819,1185.68,787.653,-360.196,1211.05,805.637,,,,,,,,,,,,,,,,-491.627,606.613,1354.12,,,,,,,,,
1404,0,-594.173,10.7092,773.606,-675.65,53.8536,785.638,-451.715,388.768,1051.78,-379.44,379.567,1072.11,-315.666,748.357,1060.24,-389.154,751.813,1019.04,-258.027,1182.51,788.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,0,-596.265,9.98628,774.968,-676.753,53.8801,786.109,-449.673,386.351,1052.19,-376.996,377.328,1072.67,-308.414,745.018,1059.48,-382.037,749.236,1018.54,-247.085,1178.46,786.729,-337.728,1205.26,804.444,,,,,,,,,,,,,,,,-481.679,606.019,1354.24,,,,,,,,,
1406,0,-597.695,9.69467,775.476,-677.996,54.4147,786.664,-447.189,384.881,1052.73,-374.131,375.036,1072.93,-302.136,742.755,1059.27,-376.233,748.58,1019.52,-235.029,1174.77,786.896,,,,,,,,,,,,,,,,,,,-477.668,603.835,1354.32,,,,,,,,,
1407,0,-599.251,9.52974,776.276,-678.765,55.406,787.299,-445.375,382.316,1052.93,-371.948,372.515,1073.11,-296.985,739.652,1059.67,-369.879,745.384,1018.97,,,,-314.544,1199.55,803.14,,,,,,,,,,,,,,,,-473.718,602.838,1354.52,,,,,,,,,
1408,0,-600.814,9.37169,777.01,-679.592,55.6938,787.475,-443.288,380.329,1053.59,-369.984,369.875,1073.51,-291.102,736.267,1059.65,-363.084,742.848,1019.05,-212.115,1166.49,785.599,,,,,,,,,,,,,,,,,,,-469.5,601.252,1355.18,,,,,,,,,
1409,0,-600.248,11.1969,775.951,-681.095,56.2513,788.201,-439.463,381.591,1053.68,-368.065,367.089,1073.62,-284.284,732.222,1059.75,,,,,,,-291.544,1193.04,801.357,,,,,,,,,,,,,,,,-464.87,600.204,1354.58,,,,,,,,,
1410,0,-603.616,9.35561,778.328,-682.339,57.0786,789.305,-435.828,380.78,1053.68,-365.365,364.937,1073.91,-278.33,729.26,1059.29,-350.536,737.353,1017.97,,,,-187.944,1157.59,785.105,,,,,,,,,,,,,,,,-459.039,600.098,1354.49,,,,,,,,,
1411,0,-603.611,10.8358,777.01,-683.555,57.403,789.394,-433.615,378.301,1054.22,-362.99,362.345,1074.19,-271.861,725.591,1059.24,-342.95,734.342,1017.85,,,,-175.183,1153.76,784.517,,,,,,,,,,,,,,,,-454.648,598.34,1354.24,,,,,,,,,
1412,0,-607.312,8.53407,779.528,-685.33,57.3069,790.693,-431.717,376.049,1054.71,-360.532,359.801,1074.45,-265.32,721.648,1059.37,-340.001,732.978,1019.03,-257.05,1181.34,799.976,-162.963,1148.71,784.394,,,,,,,,,,,,,,,,-449.738,597.099,1354.51,,,,,,,,,
1413,0,-609.74,7.86977,780.695,-686.758,58.3686,791.474,-429.607,374.065,1054.87,-358.262,357.075,1075.15,-259.459,717.749,1059.12,-336.344,730.411,1018.42,,,,-152.927,1142.74,784.732,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,0,-611.101,8.33065,781.3,-687.751,59.0925,791.734,-426.645,372.977,1054.83,-356.086,354.351,1075.21,-252.923,713.725,1058.59,-330.051,726.082,1018.57,,,,-142.094,1137.21,783.464,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,0,-612.113,9.06804,781.418,-689.009,60.0589,792.465,-423.835,371.776,1054.89,-353.803,351.84,1075.75,-246.265,709.659,1058.72,-323.176,723.387,1018.45,,,,-131.572,1131.16,782.861,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,0,-616.345,6.8122,783.291,-690.258,61.0491,792.823,-422.035,369.184,1055.46,-352.307,348.604,1075.83,-239.666,705.477,1058.58,-317.222,720.529,1019.27,,,,-121.379,1124.22,782.286,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,0,-619.108,6.14238,784.544,-691.919,61.8738,793.612,-420.984,365.491,1056.13,-350.697,345.657,1076.07,-233.414,701.177,1058.68,-310.427,717.855,1017.97,,,,-110.116,1117.84,781.816,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,0,-621.467,6.15659,785.547,-693.531,62.7705,794.354,-419.482,363.096,1056.48,-348.723,342.788,1076.41,-227.538,697.052,1058.16,-303.415,713.639,1017.83,,,,-97.4463,1112.27,781.651,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,0,-623.864,5.95046,786.172,-695.11,63.8677,794.66,-416.401,362.047,1056.31,-347.238,339.296,1076.45,-221.2,692.379,1057.9,-296.465,709.347,1017.21,,,,-86.7443,1105.54,781.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,0,-626.306,6.02313,786.657,-696.73,64.7834,795.405,-413.956,359.998,1056.54,-345.794,336.252,1076.71,-214.952,688.088,1057.66,-290.008,706.299,1016.81,,,,-75.6929,1098.92,780.885,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,0,-629.353,5.25447,787.689,-698.526,65.6465,795.758,-411.22,358.574,1056.18,-343.348,333.385,1077.14,-209.14,682.849,1057.7,-283.628,702.56,1016.94,-149.925,1137.08,794.391,-64.2861,1091.89,780.008,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,0,-631.459,6.36203,788.331,-700.33,66.9752,796.411,-409.811,355.684,1056.44,-342.109,330.242,1076.99,-202.479,677.976,1057.33,-277.279,697.997,1016.94,-138.279,1131.32,793.504,-53.1358,1084.87,779.763,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,0,-634.012,6.19872,788.907,-702.206,67.7797,796.97,-408.122,353.452,1056.68,-340.11,327.17,1077.55,-196.868,672.919,1057.39,-271.669,693.087,1016.13,-125.544,1125.06,793.023,-41.8246,1077.74,778.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,0,-636.94,6.65899,789.52,-703.936,69.5271,797.175,-407.02,350.177,1057.24,-338.398,323.828,1077.65,-190.578,667.344,1057.15,-265.051,689.697,1016.02,-113.748,1119.57,792.125,-30.5439,1070.28,778.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,0,-641.022,5.37664,790.888,-706.127,70.7086,797.961,-405.146,347.363,1057.42,-337.16,320.336,1078,-184.411,662.363,1056.89,-257.842,685.38,1015.9,-101.745,1112.47,791.749,-19.1105,1062.39,778.216,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,0,-642.514,8.00059,790.572,-707.83,72.3978,798.093,-402.259,345.824,1057.4,-335.229,316.974,1078.23,-178.3,656.674,1056.85,-251.084,681.09,1016.02,-89.729,1105.33,791.283,-7.58151,1054.73,777.801,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,0,-645.014,8.56742,790.652,-709.764,73.6889,798.631,-400.478,342.93,1057.66,-333.378,313.903,1078.26,-172.371,651.138,1056.82,-245.357,675.751,1015.94,-78.1493,1098.66,791.04,3.94643,1046.76,777.431,,,,,,,,,,,,,,,,-376.993,569.836,1352.98,,,,,,,,,
1428,0,-648.239,8.82877,791.267,-711.632,75.4581,798.953,-399.701,339.289,1058.28,-332.251,309.896,1078.43,-166.323,645.01,1056.68,-238.819,670.705,1015.76,-65.2836,1092.16,790.473,15.5775,1038.39,777.158,,,,,,,,,,,,,,,,-371.237,567.506,1351.97,-240.319,473.863,1076.82,,,,,,
